Jewish Year,Month,Day,Audio File,,Document File,Audio Link,Doc Link,Match Type,Date 
5714,Shvat,10,0093--5714-Shvat 10f Sicha 5.mp3,,"10 Shevat 5714 - Sichos 1, 2, 3.docx",https://drive.google.com/file/d/1cjPYE2dteX2pivBztXQ1HT-uKaJwjexQ/view,https://docs.google.com/document/d/1GZlnKyHZGr7YVk8DDksnH9YEhAQosmwX/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Shvat,10,0091--5714-Shvat 10d Sicha 3.mp3,,"10 Shevat 5714 - Sichos 1, 2, 3.docx",https://drive.google.com/file/d/1QCxkHpKNYTmN6FK4PRkIATtfrFIo6Ydk/view,https://docs.google.com/document/d/1GZlnKyHZGr7YVk8DDksnH9YEhAQosmwX/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Shvat,10,0092--5714-Shvat 10e Sicha 4.mp3,,"10 Shevat 5714 - Sichos 1, 2, 3.docx",https://drive.google.com/file/d/1li06Qo0iu0Tu5gguUqqUOjn8yuMwki1n/view,https://docs.google.com/document/d/1GZlnKyHZGr7YVk8DDksnH9YEhAQosmwX/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Shvat,10,0090--5714-Shvat 10c Sicha 2.mp3,,"10 Shevat 5714 - Sichos 1, 2, 3.docx",https://drive.google.com/file/d/1YFq29CP-KqpV7E42iJwji75nsBCTTdXw/view,https://docs.google.com/document/d/1GZlnKyHZGr7YVk8DDksnH9YEhAQosmwX/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Shvat,10,0089--5714-Shvat 10b Sicha 1.mp3,,"10 Shevat 5714 - Sichos 1, 2, 3.docx",https://drive.google.com/file/d/1oCcSYT36L1sr_FuRGNaU43LXppXF8IgC/view,https://docs.google.com/document/d/1GZlnKyHZGr7YVk8DDksnH9YEhAQosmwX/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Shvat,10,0088--5714-Shvat 10 Mamar.mp3,,"10 Shevat 5714 - Sichos 1, 2, 3.docx",https://drive.google.com/file/d/1Gjm4Qv8sbRKjagRVNu3qWDx57mGJLzxY/view,https://docs.google.com/document/d/1GZlnKyHZGr7YVk8DDksnH9YEhAQosmwX/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0106--5714-Tamuz 12k Sicha 10.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1O6AVTFAZr0o05LsNLbxC7ymNJ93BSU0T/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0104--5714-Tamuz 12i Sicha 8.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/14boBId-LsTr6Q_XX1yRoLAoNswmGBhP5/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0105--5714-Tamuz 12j Sicha 9.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1Qm9XglbkVPYKh3BbqvTcceqEXc76EQl4/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0102--5714-Tamuz 12g Sicha 6.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/18lJD6kx9GAM_Jpaznn8zUnciLmQ_3d0m/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0103--5714-Tamuz 12h Sicha 7.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1FA0LAGu2kBYVoO3eqcGCs33AGb4U1OSe/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0101--5714-Tamuz 12f Sicha 5.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1JynJstHCrXtQzyEGUL1sIxFekjSdEdBP/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0100--5714-Tamuz 12e Sicha 4.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1GzjAIFkp8mxvymIntB_8c69LeOYn1Epx/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0099--5714-Tamuz 12d Sicha 3.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1znSxD0Pwi5xtlC4zXFDon0_lOqzLPDxa/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0098--5714-Tamuz 12c Sicha 2.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1uvbRbX7lcofQ7tdtdS3Y14fjrJ0vyA4S/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0097--5714-Tamuz 12b Mamar.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1AHY_KipzVe_ZbdzzKVZJtQvKaVF4mAm9/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5714,Tammuz,12,0096--5714-Tamuz 12 Sicha 1.mp3,,12 Tammuz 5714 Sicha 9.docx,https://drive.google.com/file/d/1Fu4c5CEFZmxssjvWwrQpQvOFBPSnApHQ/view,https://docs.google.com/document/d/1kpwHYSbaXEa9YlTA4B_wQ0P6gGfLNYCt/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Kislev,19,0120--5715-Kislev 19n Sicha 12.mp3,,,https://drive.google.com/file/d/1SURAs-h4MMfz0JG4oQ3qwb7CS2oZB76B/view,,AUDIO_ONLY,
5715,Kislev,19,0118--5715-Kislev 19l Sicha 10.mp3,,,https://drive.google.com/file/d/1i7pgCPiC243HSg_pf0EBPGaEhWnh6cUG/view,,AUDIO_ONLY,
5715,Kislev,19,0119--5715-Kislev 19m Sicha 11.mp3,,,https://drive.google.com/file/d/1rKLMlRuQixwMsTWNrTqa6_sFpkqSyb3T/view,,AUDIO_ONLY,
5715,Kislev,19,0117--5715-Kislev 19k Sicha 9.mp3,,,https://drive.google.com/file/d/1HiDA02sVgnhvZzkAVnpdX3E_5VJhmLv7/view,,AUDIO_ONLY,
5715,Kislev,19,0116--5715-Kislev 19j Alter Rebbes nigunim.mp3,,,https://drive.google.com/file/d/101MqDtb7AY1bVtI-F5KhHx8TU7-uNBU1/view,,AUDIO_ONLY,
5715,Kislev,19,0115--5715-Kislev 19i Sicha 8.mp3,,,https://drive.google.com/file/d/1eYK9ZD1OXci335Tvn9C1OtMyFfZbMaTe/view,,AUDIO_ONLY,
5715,Kislev,19,0114--5715-Kislev 19h Sicha 7.mp3,,,https://drive.google.com/file/d/1roI4RvctXkqAhA6SHUS1ZoGrWtgqNxCf/view,,AUDIO_ONLY,
5715,Kislev,19,0112--5715-Kislev 19f Sicha 5.mp3,,,https://drive.google.com/file/d/1qVICAmlQb-Mz5eVobo-BwT5qNA8DN7Qh/view,,AUDIO_ONLY,
5715,Kislev,19,0113--5715-Kislev 19g Sicha 6.mp3,,,https://drive.google.com/file/d/1wkL1e0sVvPUbP0mrzeTfggyxryRC9Zit/view,,AUDIO_ONLY,
5715,Kislev,19,0111--5715-Kislev 19e Mamar.mp3,,,https://drive.google.com/file/d/193Pwz6u9zbUXyNfDBTBy9IrE31aSFFgY/view,,AUDIO_ONLY,
5715,Kislev,19,0109--5715-Kislev 19c Sicha 3.mp3,,,https://drive.google.com/file/d/1FhiYEJAg55ZSq-7N_8fNCjdNupm1QCLC/view,,AUDIO_ONLY,
5715,Kislev,19,0110--5715-Kislev 19d Sicha 4.mp3,,,https://drive.google.com/file/d/1ryUo_K1sJ-Och872ObZBQjgWMQ3VS5YT/view,,AUDIO_ONLY,
5715,Kislev,19,0107--5715-Kislev 19 Sicha 1.mp3,,,https://drive.google.com/file/d/1cqtN3a_9h6QekhLrW0rxsE-m-G0uvVAL/view,,AUDIO_ONLY,
5715,Kislev,19,0108--5715-Kislev 19b Sicha 2.mp3,,,https://drive.google.com/file/d/1hVM0ud_xFQv313M4RyozJs34GCGpirt5/view,,AUDIO_ONLY,
5715,Shvat,10,0128--5715-Shvat 10h Sicha 7.mp3,,,https://drive.google.com/file/d/19WFlPHVVNpYpblJNP36PasPqH-cApAD4/view,,AUDIO_ONLY,
5715,Shvat,10,0127--5715-Shvat 10g Sicha 6.mp3,,,https://drive.google.com/file/d/1ArspXaaxaJ-5XXht24Np3nP3XCG0GcZR/view,,AUDIO_ONLY,
5715,Shvat,10,0126--5715-Shvat 10f Sicha 5.mp3,,,https://drive.google.com/file/d/1jf4YTU2DKqecqPLFJ3FUBPe4mZsF9-vu/view,,AUDIO_ONLY,
5715,Shvat,10,0125--5715-Shvat 10e Sicha 4.mp3,,,https://drive.google.com/file/d/1p8QleyFurkrDkoq-pYL1bhUiKfGyzIzP/view,,AUDIO_ONLY,
5715,Shvat,10,0124--5715-Shvat 10d Sicha 3.mp3,,,https://drive.google.com/file/d/1tI-V6gJhvOFI0X_I3TxquRPGp7V8tajl/view,,AUDIO_ONLY,
5715,Shvat,10,0122--5715-Shvat 10b Mamar.mp3,,,https://drive.google.com/file/d/1ElFuMsn2v3GCTXgOkyvo12nBKbxQJG0h/view,,AUDIO_ONLY,
5715,Shvat,10,0123--5715-Shvat 10c Sicha 2.mp3,,,https://drive.google.com/file/d/1PCjGdEhvSh_iN9t_hCHUUw-izc8dCAt5/view,,AUDIO_ONLY,
5715,Shvat,10,0121--5715-Shvat 10 Sicha 1.mp3,,,https://drive.google.com/file/d/1re868Z0wNDtoliXQWU0TaNJLqqS-mmfH/view,,AUDIO_ONLY,
5715,Adar,14,0138--5715-Adar 14j Sicha 9.mp3,,,https://drive.google.com/file/d/1Wdr_JfSXRurDawNLKr5hFveY_tI0xqkP/view,,AUDIO_ONLY,
5715,Adar,14,0136--5715-Adar 14h Sicha 7.mp3,,,https://drive.google.com/file/d/18-js-VAIUBUgRq3uKUndOVK0ChaZ96aR/view,,AUDIO_ONLY,
5715,Adar,14,0137--5715-Adar 14i Sicha 8.mp3,,,https://drive.google.com/file/d/1y9DE7svAembtelGKxwmOgMEwGDQ5Ei2H/view,,AUDIO_ONLY,
5715,Adar,14,0135--5715-Adar 14g Sicha 6.mp3,,,https://drive.google.com/file/d/1p_XwWGJBm12WaZNnU_jHCdmTZF05i6Og/view,,AUDIO_ONLY,
5715,Adar,14,0134--5715-Adar 14f Sicha 5.mp3,,,https://drive.google.com/file/d/12rcbo8dAMRE3VoqXNWlm8WMYOwpj2j2H/view,,AUDIO_ONLY,
5715,Adar,14,0132--5715-Adar 14d Sicha 3.mp3,,,https://drive.google.com/file/d/17tHQkXPruf4nTp-cHDfT0ghc0SBHolf9/view,,AUDIO_ONLY,
5715,Adar,14,0133--5715-Adar 14e Sicha 4.mp3,,,https://drive.google.com/file/d/1jpXMmlLa9YTVIqupjThj6edDkKv_MmKH/view,,AUDIO_ONLY,
5715,Adar,14,0130--5715-Adar 14b Mamar.mp3,,,https://drive.google.com/file/d/1Y05AgPSrpAWFlqFQ1zEDqdVkxqPQg96G/view,,AUDIO_ONLY,
5715,Adar,14,0131--5715-Adar 14c Sicha 2.mp3,,,https://drive.google.com/file/d/1_wknZDaY6WXKq-fEZJkykN_NytMgRkhz/view,,AUDIO_ONLY,
5715,Adar,14,0129--5715-Adar 14a Sicha 1.mp3,,,https://drive.google.com/file/d/1G4gAqkZxoX9SqEma5CGcu4KnKpN8J_vk/view,,AUDIO_ONLY,
5715,Tammuz,13,0148--5715-Tamuz 13k Sicha 9.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1MU1ZkeF9b8-g527CeAPWJuJuKlqK5McS/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0148--5715-Tamuz 13k Sicha 9.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1MU1ZkeF9b8-g527CeAPWJuJuKlqK5McS/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0147--5715-Tamuz 13j Sicha 8.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1ZuWQWtXRuG_E_vATbvS02pUSXBTUTL-B/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0147--5715-Tamuz 13j Sicha 8.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1ZuWQWtXRuG_E_vATbvS02pUSXBTUTL-B/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0146--5715-Tamuz 13i Sicha 7.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/16KyZAwWVuh45q3FBi44o_utNYkTRQcaw/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0146--5715-Tamuz 13i Sicha 7.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/16KyZAwWVuh45q3FBi44o_utNYkTRQcaw/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0145--5715-Tamuz 13h Sicha 6.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1Tq5CaJD-ntm4ywGsCkIATMEnBCo3scht/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0145--5715-Tamuz 13h Sicha 6.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1Tq5CaJD-ntm4ywGsCkIATMEnBCo3scht/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0143--5715-Tamuz 13e Sicha 4.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/18397UmGp3n7dfV5tsrXjJCdLofzkHsHO/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0143--5715-Tamuz 13e Sicha 4.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/18397UmGp3n7dfV5tsrXjJCdLofzkHsHO/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0144--5715-Tamuz 13f Sicha 5.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1BqIEz7mr3f7rRRgOSjQM0bEiJ8uTORzV/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0144--5715-Tamuz 13f Sicha 5.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1BqIEz7mr3f7rRRgOSjQM0bEiJ8uTORzV/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0142--5715-Tamuz 13d Sicha 3.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1Y4FKItmdHdWkH8i3KM2yd5okAMoi_5XI/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0142--5715-Tamuz 13d Sicha 3.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1Y4FKItmdHdWkH8i3KM2yd5okAMoi_5XI/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0140--5715-Tamuz 13b Mamar.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1CsXKNDxZLH4YEYlKov7UUUJyYRhy8Y8D/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0140--5715-Tamuz 13b Mamar.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1CsXKNDxZLH4YEYlKov7UUUJyYRhy8Y8D/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0141--5715-Tamuz 13c Sicha 2.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1MH9s06oQTwr7IthfBOsVCQFWlE0RLw0V/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0141--5715-Tamuz 13c Sicha 2.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1MH9s06oQTwr7IthfBOsVCQFWlE0RLw0V/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0139--5715-Tamuz 13 Sicha 1.mp3,,13 Tammuz 5715 - partial - Sicha 8.docx,https://drive.google.com/file/d/1T8ypcPRYzTAlh08-jjXeV0sdb9cJMqyR/view,https://docs.google.com/document/d/1s2_L5m2ES3enIrRyGoihyiGCbGKnOdLk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,13,0139--5715-Tamuz 13 Sicha 1.mp3,,13 Tammuz 5715 Sicha 3.docx,https://drive.google.com/file/d/1T8ypcPRYzTAlh08-jjXeV0sdb9cJMqyR/view,https://docs.google.com/document/d/1pgpomqBFUULlYE44_ioY3Jl1cD6xBW-F/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5715,Tammuz,15,0149--5715-Tamuz 15 Sicha.mp3,,,https://drive.google.com/file/d/1lOuB8UXVWQ5_AfIjgxWx9xTU2P5XMwLi/view,,AUDIO_ONLY,
5716,Tishrei,18,0158--5716-Tishrai 18i Sicha 9.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/1oavmgK_BqamPIFal86v8jlihsDjfrnyK/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0156--5716-Tishrai 18g Sicha 7.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/11FwsdAlnTYMQaDsURcheGpTLlUu3tZZ2/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0157--5716-Tishrai 18h Sicha 8.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/17343PqvTqKAMjLo6ANg9cbK5I_GI2UXV/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0155--5716-Tishrai 18f Sicha 6.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/1NKPeiccn5Ygn2S-M0OzlZO_pKthm5pmO/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0154--5716-Tishrai 18e Sicha 5.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/1pwyUqFpgxGyofJmB0OoVDNYI1mdfq0dU/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0153--5716-Tishrai 18d Sicha 4.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/10JU9m3bCKMLWX2CruHNqsVM9aweVcJL7/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0152--5716-Tishrai 18c Sicha 3.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/1FpTo2BWH2lC4pRNNphyAt6qz0QENzhm0/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0151--5716-Tishrai 18b Sicha 2.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/1DWq_9JredWYpWsryKquJaMEH68FK1yEF/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Tishrei,18,0150--5716-Tishrai 18 Sicha 1.mp3,,18 Tishrei 5716- Sichos 1&2.docx,https://drive.google.com/file/d/13WEOELa1lj1cfS_-srdRu_GSOVY1tLpd/view,https://docs.google.com/document/d/1A3DOK3upZRTsKTQ7J-O7zPoLvzO9VY34/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5716,Kislev,19,0182--5716-Kislev 19x End Nigunim.mp3,,,https://drive.google.com/file/d/1M4rNphj4uASsmK8sFcuObYovl-3TV4ca/view,,AUDIO_ONLY,
5716,Kislev,19,0180--5716-Kislev 19v Nigunim and Rebbe speaking.mp3,,,https://drive.google.com/file/d/14PpMST_1H2N-K0MzsI4qcDrYHOCM2RKo/view,,AUDIO_ONLY,
5716,Kislev,19,0181--5716-Kislev 19w Sicha 10.mp3,,,https://drive.google.com/file/d/1b5GmiUI9hYEzCOFFWRnWvHa8Acvu9TU8/view,,AUDIO_ONLY,
5716,Kislev,19,0178--5716-Kislev 19t Nigun.mp3,,,https://drive.google.com/file/d/1agMlRV0djrT6LPpEl48gNyrgnx4PEcVl/view,,AUDIO_ONLY,
5716,Kislev,19,0179--5716-Kislev 19u Sicha 9.mp3,,,https://drive.google.com/file/d/1fZDeiCsVlea7snAGJVbvH8ZweGFHCSlC/view,,AUDIO_ONLY,
5716,Kislev,19,0176--5716-Kislev 19r Bnei heicholo and other nigunim.mp3,,,https://drive.google.com/file/d/10OoyhC2uk_6RoSod8_vbuNUmbcVYRc6d/view,,AUDIO_ONLY,
5716,Kislev,19,0177--5716-Kislev 19s Sicha 8.mp3,,,https://drive.google.com/file/d/1qyQLoI-7xv1czR5tGFwvXSFKLuJkrCLN/view,,AUDIO_ONLY,
5716,Kislev,19,0175--5716-Kislev 19q Sicha 7.mp3,,,https://drive.google.com/file/d/1_cy4C-uqQ8FcjD2ax8c4b01gwA4Aw3Cv/view,,AUDIO_ONLY,
5716,Kislev,19,0174--5716-Kislev 19p Nigun.mp3,,,https://drive.google.com/file/d/1yeNrUz_TTBOwo5icYmZKTqB5fnaXpSoO/view,,AUDIO_ONLY,
5716,Kislev,19,0173--5716-Kislev 19o Sicha 6.mp3,,,https://drive.google.com/file/d/1NLT_I6wAiLpy7Ytrib3FyQ67eSnAkSdc/view,,AUDIO_ONLY,
5716,Kislev,19,0172--5716-Kislev 19n 4 Babos - Kol Dodi - Keli Ata.mp3,,,https://drive.google.com/file/d/1jNAgw1UpsWU1A5Rfidk_4DewsrvosiYN/view,,AUDIO_ONLY,
5716,Kislev,19,0171--5716-Kislev 19m Sicha 5.mp3,,,https://drive.google.com/file/d/18b-Tj_0mslUBXDha4yo3KBW0Pr94KB6w/view,,AUDIO_ONLY,
5716,Kislev,19,0169--5716-Kislev 19k Sicha 4.mp3,,,https://drive.google.com/file/d/10g2bYzNnltUHOBMiWppjLL2Gfc0po8E4/view,,AUDIO_ONLY,
5716,Kislev,19,0170--5716-Kislev 19l Darkecho.mp3,,,https://drive.google.com/file/d/1cuaIHVwzNlZnxDzzEgsaFYTP7GwB6tcg/view,,AUDIO_ONLY,
5716,Kislev,19,0168--5716-Kislev 19j Chalukas Hashas nigun.mp3,,,https://drive.google.com/file/d/1X05scYPeOgxNsV8iH_YH4LbQPaLdZcB6/view,,AUDIO_ONLY,
5716,Kislev,19,0166--5716-Kislev 19h Nigun.mp3,,,https://drive.google.com/file/d/1EzHOeHaURNl2O_dCrIxHtawTIOAJlxVM/view,,AUDIO_ONLY,
5716,Kislev,19,0167--5716-Kislev 19i Sicha 3.mp3,,,https://drive.google.com/file/d/1LIeF3IqomJh_uYKOPn8zJxzVSj9GN8zx/view,,AUDIO_ONLY,
5716,Kislev,19,0165--5716-Kislev 19g Mamar.mp3,,,https://drive.google.com/file/d/1uDd1xR0UbHQY3ppDR_KTkzQJgRdupHEn/view,,AUDIO_ONLY,
